Design,YYYY,MM,DD.dddddddddd,Accuracy,HH,MM_2,SS.sss,Accuracy_2,RMS,F,Bias,Resid,sDD,MM_3,SS.ss,Accuracy_3,RMS_2,F_2,Bias_2,Resid_2
99942,2021,02,14.79579,1.000E-05,10,51,37.280,1.424E-01,0.671,F,0.000,0.268,-18,18,08.00,1.000E-01,0.671,F,0.000,0.038
99942,2021,02,14.79999,1.000E-05,10,51,36.230,1.424E-01,0.671,F,0.000,-0.075,-18,18,04.30,1.000E-01,0.671,F,0.000,0.094
99942,2021,02,14.80319,1.000E-05,10,51,35.550,1.424E-01,0.600,F,0.000,0.656,-18,18,00.70,1.000E-01,0.600,F,0.000,-0.056
99942,2021,02,14.80680,1.000E-05,10,51,32.990,1.424E-01,4.330,F,0.000,0.672,-18,18,13.80,1.000E-01,4.330,F,0.000,-0.082
99942,2021,02,14.80839,1.000E-05,10,51,32.500,1.424E-01,4.330,F,0.000,-0.785,-18,18,11.90,1.000E-01,4.330,F,0.000,0.354
99942,2021,02,14.80998,1.000E-05,10,51,32.130,1.424E-01,4.330,F,0.000,-0.531,-18,18,10.60,1.000E-01,4.330,F,0.000,0.188
99942,2021,02,14.81157,1.000E-05,10,51,31.760,1.424E-01,4.330,F,0.000,-0.276,-18,18,09.20,1.000E-01,4.330,F,0.000,0.121
99942,2021,02,14.81316,1.000E-05,10,51,31.430,1.424E-01,4.330,F,0.000,0.550,-18,18,08.00,1.000E-01,4.330,F,0.000,-0.148
99942,2021,02,14.81475,1.000E-05,10,51,30.980,1.424E-01,4.330,F,0.000,-0.332,-18,18,06.30,1.000E-01,4.330,F,0.000,0.080
99942,2021,02,14.81633,1.000E-05,10,51,30.570,1.424E-01,4.330,F,0.000,-0.679,-18,18,04.60,1.000E-01,4.330,F,0.000,0.317
99942,2021,02,14.81792,1.000E-05,10,51,30.210,1.424E-01,4.330,F,0.000,-0.278,-18,18,03.40,1.000E-01,4.330,F,0.000,0.042
99942,2021,02,14.81951,1.000E-05,10,51,29.810,1.424E-01,4.330,F,0.000,-0.445,-18,18,01.70,1.000E-01,4.330,F,0.000,0.266
99942,2021,02,14.82110,1.000E-05,10,51,29.420,1.424E-01,4.330,F,0.000,-0.469,-18,18,00.40,1.000E-01,4.330,F,0.000,0.087
99942,2021,02,14.82269,1.000E-05,10,51,29.050,1.424E-01,4.330,F,0.000,-0.208,-18,17,59.00,1.000E-01,4.330,F,0.000,0.007
99942,2021,02,14.82428,1.000E-05,10,51,28.680,1.424E-01,4.330,F,0.000,0.054,-18,17,57.50,1.000E-01,4.330,F,0.000,0.025
99942,2021,02,14.82587,1.000E-05,10,51,28.290,1.424E-01,4.330,F,0.000,0.032,-18,17,56.10,1.000E-01,4.330,F,0.000,-0.059
99942,2021,02,14.82746,1.000E-05,10,51,27.880,1.424E-01,4.330,F,0.000,-0.274,-18,17,54.40,1.000E-01,4.330,F,0.000,0.155
99942,2021,02,14.82905,1.000E-05,10,51,27.520,1.424E-01,4.330,F,0.000,0.133,-18,17,53.20,1.000E-01,4.330,F,0.000,-0.132
99942,2021,02,14.83064,1.000E-05,10,51,27.110,1.424E-01,4.330,F,0.000,-0.173,-18,17,51.50,1.000E-01,4.330,F,0.000,0.079
99942,2021,02,14.83219,1.000E-05,10,51,27.420,1.424E-01,0.600,F,0.000,0.496,-18,17,47.60,1.000E-01,0.600,F,0.000,-0.144
99942,2021,02,14.83223,1.000E-05,10,51,26.710,1.424E-01,4.330,F,0.000,-0.335,-18,17,50.00,1.000E-01,4.330,F,0.000,0.087
99942,2021,02,14.83382,1.000E-05,10,51,26.310,1.424E-01,4.330,F,0.000,-0.496,-18,17,48.40,1.000E-01,4.330,F,0.000,0.194
99942,2021,02,14.83541,1.000E-05,10,51,26.000,1.424E-01,4.330,F,0.000,0.624,-18,17,47.30,1.000E-01,4.330,F,0.000,-0.200
99942,2021,02,14.83700,1.000E-05,10,51,25.580,1.424E-01,4.330,F,0.000,0.178,-18,17,45.60,1.000E-01,4.330,F,0.000,0.003
99942,2021,02,14.83859,1.000E-05,10,51,25.260,1.424E-01,4.330,F,0.000,1.157,-18,17,44.50,1.000E-01,4.330,F,0.000,-0.396
99942,2021,02,14.84018,1.000E-05,10,51,24.770,1.424E-01,4.330,F,0.000,-0.286,-18,17,42.50,1.000E-01,4.330,F,0.000,0.104
99942,2021,02,14.84178,1.000E-05,10,51,24.370,1.424E-01,4.330,F,0.000,-0.411,-18,17,41.00,1.000E-01,4.330,F,0.000,0.092
99942,2021,02,14.84337,1.000E-05,10,51,24.020,1.424E-01,4.330,F,0.000,0.141,-18,17,39.60,1.000E-01,4.330,F,0.000,-0.012
99942,2021,02,14.84496,1.000E-05,10,51,23.610,1.424E-01,4.330,F,0.000,-0.162,-18,17,38.10,1.000E-01,4.330,F,0.000,-0.018
99942,2021,02,14.84655,1.000E-05,10,51,23.220,1.424E-01,4.330,F,0.000,-0.180,-18,17,36.50,1.000E-01,4.330,F,0.000,0.075
99942,2021,02,14.84814,1.000E-05,10,51,22.880,1.424E-01,4.330,F,0.000,0.515,-18,17,35.30,1.000E-01,4.330,F,0.000,-0.235
99942,2021,02,14.84974,1.000E-05,10,51,22.430,1.424E-01,4.330,F,0.000,-0.323,-18,17,33.50,1.000E-01,4.330,F,0.000,0.044
99942,2021,02,14.85132,1.000E-05,10,51,22.060,1.424E-01,4.330,F,0.000,-0.090,-18,17,31.90,1.000E-01,4.330,F,0.000,0.141
99942,2021,02,14.85292,1.000E-05,10,51,21.650,1.424E-01,4.330,F,0.000,-0.358,-18,17,30.50,1.000E-01,4.330,F,0.000,0.016
99942,2021,02,14.85450,1.000E-05,10,51,21.310,1.424E-01,4.330,F,0.000,0.301,-18,17,29.30,1.000E-01,4.330,F,0.000,-0.291
99942,2021,02,14.85610,1.000E-05,10,51,20.890,1.424E-01,4.330,F,0.000,-0.110,-18,17,27.50,1.000E-01,4.330,F,0.000,-0.020
99942,2021,02,14.85769,1.000E-05,10,51,20.510,1.424E-01,4.330,F,0.000,0.013,-18,17,26.00,1.000E-01,4.330,F,0.000,-0.040
99942,2021,02,14.85929,1.000E-05,10,51,20.120,1.424E-01,4.330,F,0.000,0.029,-18,17,24.50,1.000E-01,4.330,F,0.000,-0.072
99942,2021,02,14.86088,1.000E-05,10,51,19.720,1.424E-01,4.330,F,0.000,-0.133,-18,17,23.00,1.000E-01,4.330,F,0.000,-0.096
99942,2021,02,14.86247,1.000E-05,10,51,19.340,1.424E-01,4.330,F,0.000,-0.011,-18,17,21.50,1.000E-01,4.330,F,0.000,-0.122
99942,2021,02,14.86406,1.000E-05,10,51,18.940,1.424E-01,4.330,F,0.000,-0.174,-18,17,19.80,1.000E-01,4.330,F,0.000,0.050
99942,2021,02,14.86565,1.000E-05,10,51,18.570,1.424E-01,4.330,F,0.000,0.090,-18,17,18.40,1.000E-01,4.330,F,0.000,-0.080
99942,2021,02,14.86724,1.000E-05,10,51,18.180,1.424E-01,4.330,F,0.000,0.068,-18,17,16.90,1.000E-01,4.330,F,0.000,-0.111
99942,2021,02,14.86883,1.000E-05,10,51,17.790,1.424E-01,4.330,F,0.000,0.046,-18,17,15.30,1.000E-01,4.330,F,0.000,-0.044
99942,2021,02,14.87044,1.000E-05,10,51,17.390,1.424E-01,4.330,F,0.000,-0.050,-18,17,13.70,1.000E-01,4.330,F,0.000,0.001
99942,2021,02,14.87202,1.000E-05,10,51,17.020,1.424E-01,4.330,F,0.000,0.176,-18,17,12.20,1.000E-01,4.330,F,0.000,-0.026
99942,2021,02,14.87361,1.000E-05,10,51,16.560,1.424E-01,4.330,F,0.000,-0.845,-18,17,10.50,1.000E-01,4.330,F,0.000,0.135
99942,2021,02,14.87521,1.000E-05,10,51,16.210,1.424E-01,4.330,F,0.000,-0.266,-18,17,09.00,1.000E-01,4.330,F,0.000,0.085
99942,2021,02,14.87679,1.000E-05,10,51,15.870,1.424E-01,4.330,F,0.000,0.385,-18,17,07.70,1.000E-01,4.330,F,0.000,-0.147
99942,2021,02,14.87838,1.000E-05,10,51,15.530,1.424E-01,4.330,F,0.000,1.070,-18,17,06.50,1.000E-01,4.330,F,0.000,-0.491
99942,2021,02,14.87997,1.000E-05,10,51,15.080,1.424E-01,4.330,F,0.000,0.187,-18,17,04.50,1.000E-01,4.330,F,0.000,-0.037
99942,2021,02,14.88157,1.000E-05,10,51,14.690,1.424E-01,4.330,F,0.000,0.192,-18,17,03.10,1.000E-01,4.330,F,0.000,-0.194
99942,2021,02,14.88316,1.000E-05,10,51,14.290,1.424E-01,4.330,F,0.000,0.019,-18,17,01.40,1.000E-01,4.330,F,0.000,-0.044
99942,2021,02,14.88475,1.000E-05,10,51,13.910,1.424E-01,4.330,F,0.000,0.130,-18,17,00.00,1.000E-01,4.330,F,0.000,-0.195
99942,2021,02,14.88634,1.000E-05,10,51,13.550,1.424E-01,4.330,F,0.000,0.525,-18,16,58.40,1.000E-01,4.330,F,0.000,-0.148
99942,2021,02,14.88793,1.000E-05,10,51,13.110,1.424E-01,4.330,F,0.000,-0.221,-18,16,56.70,1.000E-01,4.330,F,0.000,-0.003
99942,2021,02,14.88952,1.000E-05,10,51,12.770,1.424E-01,4.330,F,0.000,0.456,-18,16,55.30,1.000E-01,4.330,F,0.000,-0.159
99942,2021,02,14.89111,1.000E-05,10,51,12.420,1.424E-01,4.330,F,0.000,0.989,-18,16,54.00,1.000E-01,4.330,F,0.000,-0.417
99942,2021,02,14.89247,1.000E-05,10,51,12.550,1.424E-01,0.600,F,0.000,-0.214,-18,16,50.60,1.000E-01,0.600,F,0.000,0.007
99942,2021,02,14.89270,1.000E-05,10,51,12.040,1.424E-01,4.330,F,0.000,1.093,-18,16,52.50,1.000E-01,4.330,F,0.000,-0.477
99942,2021,02,14.89429,1.000E-05,10,51,11.610,1.424E-01,4.330,F,0.000,0.484,-18,16,50.70,1.000E-01,4.330,F,0.000,-0.239
99942,2021,02,14.89588,1.000E-05,10,51,11.190,1.424E-01,4.330,F,0.000,0.016,-18,16,48.90,1.000E-01,4.330,F,0.000,-0.002
99942,2021,02,14.89747,1.000E-05,10,51,10.810,1.424E-01,4.330,F,0.000,0.116,-18,16,47.30,1.000E-01,4.330,F,0.000,0.033
99942,2021,02,14.89906,1.000E-05,10,51,10.420,1.424E-01,4.330,F,0.000,0.072,-18,16,45.90,1.000E-01,4.330,F,0.000,-0.134
99942,2021,02,14.90066,1.000E-05,10,51,10.040,1.424E-01,4.330,F,0.000,0.204,-18,16,44.30,1.000E-01,4.330,F,0.000,-0.113
99942,2021,02,14.91633,1.000E-05,10,51,06.240,1.424E-01,4.330,F,0.000,0.281,-18,16,28.40,1.000E-01,4.330,F,0.000,0.238
99942,2021,02,14.91765,1.000E-05,10,51,10.640,1.424E-01,0.671,F,0.000,0.092,-18,16,18.50,1.000E-01,0.671,F,0.000,0.180
99942,2021,02,14.91792,1.000E-05,10,51,05.820,1.424E-01,4.330,F,0.000,-0.213,-18,16,26.90,1.000E-01,4.330,F,0.000,0.151
99942,2021,02,14.91951,1.000E-05,10,51,05.460,1.424E-01,4.330,F,0.000,0.147,-18,16,25.50,1.000E-01,4.330,F,0.000,-0.037
99942,2021,02,14.92110,1.000E-05,10,51,05.040,1.424E-01,4.330,F,0.000,-0.351,-18,16,23.70,1.000E-01,4.330,F,0.000,0.173
99942,2021,02,14.92237,1.000E-05,10,51,09.520,1.424E-01,0.671,F,0.000,0.100,-18,16,14.30,1.000E-01,0.671,F,0.000,0.296
99942,2021,02,14.92269,1.000E-05,10,51,04.650,1.424E-01,4.330,F,0.000,-0.423,-18,16,22.20,1.000E-01,4.330,F,0.000,0.081
99942,2021,02,14.92427,1.000E-05,10,51,04.280,1.424E-01,4.330,F,0.000,-0.247,-18,16,20.60,1.000E-01,4.330,F,0.000,0.098
99942,2021,02,14.92586,1.000E-05,10,51,03.900,1.424E-01,4.330,F,0.000,-0.182,-18,16,19.10,1.000E-01,4.330,F,0.000,0.003
99942,2021,02,14.92745,1.000E-05,10,51,03.500,1.424E-01,4.330,F,0.000,-0.404,-18,16,17.50,1.000E-01,4.330,F,0.000,0.006
99942,2021,02,14.92903,1.000E-05,10,51,03.620,1.424E-01,0.600,F,0.000,0.367,-18,16,14.80,1.000E-01,0.600,F,0.000,-0.007
99942,2021,02,14.92904,1.000E-05,10,51,03.150,1.424E-01,4.330,F,0.000,0.085,-18,16,16.00,1.000E-01,4.330,F,0.000,-0.092
99942,2021,02,14.93063,1.000E-05,10,51,02.740,1.424E-01,4.330,F,0.000,-0.284,-18,16,14.30,1.000E-01,4.330,F,0.000,0.009
99942,2021,02,14.93222,1.000E-05,10,51,02.340,1.424E-01,4.330,F,0.000,-0.513,-18,16,12.70,1.000E-01,4.330,F,0.000,0.008
99942,2021,02,14.93382,1.000E-05,10,51,02.020,1.424E-01,4.330,F,0.000,0.429,-18,16,11.30,1.000E-01,4.330,F,0.000,-0.205
99942,2021,02,14.93541,1.000E-05,10,51,01.620,1.424E-01,4.330,F,0.000,0.195,-18,16,09.60,1.000E-01,4.330,F,0.000,-0.110
99942,2021,02,14.93700,1.000E-05,10,51,01.200,1.424E-01,4.330,F,0.000,-0.327,-18,16,07.80,1.000E-01,4.330,F,0.000,0.084
99942,2021,02,14.93859,1.000E-05,10,51,00.820,1.424E-01,4.330,F,0.000,-0.281,-18,16,06.20,1.000E-01,4.330,F,0.000,0.077
99942,2021,02,14.94334,1.000E-05,10,51,04.500,1.424E-01,0.671,F,0.000,-0.020,-18,15,56.30,1.000E-01,0.671,F,0.000,0.007
99942,2021,02,14.95280,1.000E-05,10,51,02.210,1.424E-01,0.671,F,0.000,-0.196,-18,15,47.30,1.000E-01,0.671,F,0.000,0.675
99942,2021,02,14.95969,1.000E-05,10,51,00.560,1.424E-01,0.671,F,0.000,0.017,-18,15,41.40,1.000E-01,0.671,F,0.000,0.472
99942,2021,02,14.97850,1.000E-05,10,50,51.620,1.424E-01,0.600,F,0.000,0.739,-18,15,25.00,1.000E-01,0.600,F,0.000,-0.155
99942,2021,02,15.60141,1.000E-05,10,48,34.300,1.426E-01,1.000,F,-0.026,-0.387,-18,05,07.70,1.000E-01,1.000,F,-0.056,0.599
99942,2021,02,15.60561,1.000E-05,10,48,33.270,1.426E-01,1.000,F,-0.026,-0.019,-18,05,04.20,1.000E-01,1.000,F,-0.056,-0.063
99942,2021,02,15.61088,1.000E-05,10,48,31.990,1.426E-01,1.000,F,-0.026,0.641,-18,04,59.00,1.000E-01,1.000,F,-0.056,-0.105
99942,2021,02,15.74151,1.000E-05,10,48,02.710,1.426E-01,4.123,F,0.000,-0.669,-18,02,45.70,1.000E-01,4.123,F,0.000,0.349
99942,2021,02,15.74240,1.000E-05,10,48,02.490,1.426E-01,4.123,F,0.000,-0.655,-18,02,44.90,1.000E-01,4.123,F,0.000,0.267
99942,2021,02,15.74330,1.000E-05,10,48,02.290,1.426E-01,4.123,F,0.000,-0.319,-18,02,44.00,1.000E-01,4.123,F,0.000,0.275
99942,2021,02,15.74419,1.000E-05,10,48,02.050,1.426E-01,4.123,F,0.000,-0.588,-18,02,43.10,1.000E-01,4.123,F,0.000,0.293
99942,2021,02,15.74509,1.000E-05,10,48,01.820,1.426E-01,4.123,F,0.000,-0.679,-18,02,42.10,1.000E-01,4.123,F,0.000,0.400
99942,2021,02,15.74598,1.000E-05,10,48,01.610,1.426E-01,4.123,F,0.000,-0.518,-18,02,41.30,1.000E-01,4.123,F,0.000,0.317
99942,2021,02,15.74688,1.000E-05,10,48,01.390,1.426E-01,4.123,F,0.000,-0.464,-18,02,40.40,1.000E-01,4.123,F,0.000,0.323
99942,2021,02,15.74778,1.000E-05,10,48,01.160,1.426E-01,4.123,F,0.000,-0.552,-18,02,39.60,1.000E-01,4.123,F,0.000,0.229
99942,2021,02,15.74957,1.000E-05,10,48,00.710,1.426E-01,4.123,F,0.000,-0.617,-18,02,37.80,1.000E-01,4.123,F,0.000,0.249
99942,2021,02,15.75046,1.000E-05,10,48,00.510,1.426E-01,4.123,F,0.000,-0.310,-18,02,37.00,1.000E-01,4.123,F,0.000,0.163
99942,2021,02,15.75136,1.000E-05,10,48,00.270,1.426E-01,4.123,F,0.000,-0.537,-18,02,36.10,1.000E-01,4.123,F,0.000,0.166
99942,2021,02,15.75225,1.000E-05,10,48,00.060,1.426E-01,4.123,F,0.000,-0.370,-18,02,35.20,1.000E-01,4.123,F,0.000,0.179
99942,2021,02,15.75315,1.000E-05,10,47,59.830,1.426E-01,4.123,F,0.000,-0.453,-18,02,34.30,1.000E-01,4.123,F,0.000,0.182
99942,2021,02,15.75404,1.000E-05,10,47,59.620,1.426E-01,4.123,F,0.000,-0.285,-18,02,33.40,1.000E-01,4.123,F,0.000,0.194
99942,2021,02,15.75494,1.000E-05,10,47,59.390,1.426E-01,4.123,F,0.000,-0.365,-18,02,32.60,1.000E-01,4.123,F,0.000,0.095
99942,2021,02,15.75583,1.000E-05,10,47,59.170,1.426E-01,4.123,F,0.000,-0.338,-18,02,31.50,1.000E-01,4.123,F,0.000,0.306
99942,2021,02,15.75673,1.000E-05,10,47,58.910,1.426E-01,4.123,F,0.000,-0.845,-18,02,30.50,1.000E-01,4.123,F,0.000,0.406
99942,2021,02,15.75762,1.000E-05,10,47,58.710,1.426E-01,4.123,F,0.000,-0.531,-18,02,29.70,1.000E-01,4.123,F,0.000,0.316
99942,2021,02,15.75852,1.000E-05,10,47,58.470,1.426E-01,4.123,F,0.000,-0.751,-18,02,28.90,1.000E-01,4.123,F,0.000,0.216
99942,2021,02,15.75941,1.000E-05,10,47,58.270,1.426E-01,4.123,F,0.000,-0.436,-18,02,28.10,1.000E-01,4.123,F,0.000,0.125
99942,2021,02,15.76031,1.000E-05,10,47,58.040,1.426E-01,4.123,F,0.000,-0.512,-18,02,27.00,1.000E-01,4.123,F,0.000,0.323
99942,2021,02,15.76120,1.000E-05,10,47,57.810,1.426E-01,4.123,F,0.000,-0.622,-18,02,26.10,1.000E-01,4.123,F,0.000,0.331
99942,2021,02,15.76213,1.000E-05,10,47,57.590,1.426E-01,4.123,F,0.000,-0.447,-18,02,25.20,1.000E-01,4.123,F,0.000,0.298
99942,2021,02,15.76302,1.000E-05,10,47,57.380,1.426E-01,4.123,F,0.000,-0.271,-18,02,24.30,1.000E-01,4.123,F,0.000,0.304
99942,2021,02,15.76399,1.000E-05,10,47,57.120,1.426E-01,4.123,F,0.000,-0.522,-18,02,23.50,1.000E-01,4.123,F,0.000,0.130
99942,2021,02,15.76879,1.000E-05,10,47,55.960,1.426E-01,4.123,F,0.000,0.053,-18,02,18.90,1.000E-01,4.123,F,0.000,-0.100
99942,2021,02,15.77061,1.000E-05,10,47,55.470,1.426E-01,4.123,F,0.000,-0.439,-18,02,17.10,1.000E-01,4.123,F,0.000,-0.136
99942,2021,02,15.77151,1.000E-05,10,47,55.260,1.426E-01,4.123,F,0.000,-0.220,-18,02,16.00,1.000E-01,4.123,F,0.000,0.056
99942,2021,02,15.77242,1.000E-05,10,47,55.040,1.426E-01,4.123,F,0.000,-0.108,-18,02,15.20,1.000E-01,4.123,F,0.000,-0.064
99942,2021,02,15.77331,1.000E-05,10,47,54.790,1.426E-01,4.123,F,0.000,-0.494,-18,02,14.10,1.000E-01,4.123,F,0.000,0.137
99942,2021,02,15.77421,1.000E-05,10,47,54.570,1.426E-01,4.123,F,0.000,-0.416,-18,02,13.20,1.000E-01,4.123,F,0.000,0.127
99942,2021,02,15.77511,1.000E-05,10,47,54.360,1.426E-01,4.123,F,0.000,-0.195,-18,02,12.30,1.000E-01,4.123,F,0.000,0.116
99942,2021,02,15.77600,1.000E-05,10,47,54.130,1.426E-01,4.123,F,0.000,-0.294,-18,02,11.60,1.000E-01,4.123,F,0.000,-0.085
99942,2021,02,15.77690,1.000E-05,10,47,53.900,1.426E-01,4.123,F,0.000,-0.357,-18,02,10.80,1.000E-01,4.123,F,0.000,-0.197
99942,2021,02,15.77782,1.000E-05,10,47,53.670,1.426E-01,4.123,F,0.000,-0.347,-18,02,09.70,1.000E-01,4.123,F,0.000,-0.030
99942,2021,02,15.77872,1.000E-05,10,47,53.460,1.426E-01,4.123,F,0.000,-0.124,-18,02,08.70,1.000E-01,4.123,F,0.000,0.057
99942,2021,02,15.77962,1.000E-05,10,47,53.220,1.426E-01,4.123,F,0.000,-0.327,-18,02,07.90,1.000E-01,4.123,F,0.000,-0.056
99942,2021,02,15.78052,1.000E-05,10,47,53.010,1.426E-01,4.123,F,0.000,-0.102,-18,02,06.90,1.000E-01,4.123,F,0.000,0.029
99942,2021,02,15.78141,1.000E-05,10,47,52.760,1.426E-01,4.123,F,0.000,-0.483,-18,02,05.90,1.000E-01,4.123,F,0.000,0.125
99942,2021,02,15.78231,1.000E-05,10,47,52.560,1.426E-01,4.123,F,0.000,-0.114,-18,02,05.10,1.000E-01,4.123,F,0.000,0.010
99942,2021,02,15.78321,1.000E-05,10,47,52.320,1.426E-01,4.123,F,0.000,-0.315,-18,02,04.20,1.000E-01,4.123,F,0.000,-0.006
99942,2021,02,15.78411,1.000E-05,10,47,52.100,1.426E-01,4.123,F,0.000,-0.230,-18,02,03.20,1.000E-01,4.123,F,0.000,0.077
99942,2021,02,15.78448,1.000E-05,10,47,53.700,1.426E-01,0.794,F,0.000,0.251,-18,01,46.20,1.000E-01,0.794,F,0.000,0.400
99942,2021,02,15.78501,1.000E-05,10,47,51.880,1.426E-01,4.123,F,0.000,-0.145,-18,02,02.40,1.000E-01,4.123,F,0.000,-0.040
99942,2021,02,15.78590,1.000E-05,10,47,51.660,1.426E-01,4.123,F,0.000,-0.095,-18,02,01.40,1.000E-01,4.123,F,0.000,0.053
99942,2021,02,15.78681,1.000E-05,10,47,51.420,1.426E-01,4.123,F,0.000,-0.258,-18,02,00.40,1.000E-01,4.123,F,0.000,0.125
99942,2021,02,15.78770,1.000E-05,10,47,51.200,1.426E-01,4.123,F,0.000,-0.207,-18,01,59.50,1.000E-01,4.123,F,0.000,0.116
99942,2021,02,15.78797,1.000E-05,10,47,52.780,1.426E-01,0.794,F,0.000,-0.351,-18,01,43.20,1.000E-01,0.794,F,0.000,0.002
99942,2021,02,15.78860,1.000E-05,10,47,50.970,1.426E-01,4.123,F,0.000,-0.262,-18,01,58.60,1.000E-01,4.123,F,0.000,0.097
99942,2021,02,15.78950,1.000E-05,10,47,50.730,1.426E-01,4.123,F,0.000,-0.460,-18,01,57.60,1.000E-01,4.123,F,0.000,0.177
99942,2021,02,15.79039,1.000E-05,10,47,50.510,1.426E-01,4.123,F,0.000,-0.407,-18,01,56.80,1.000E-01,4.123,F,0.000,0.067
99942,2021,02,15.79129,1.000E-05,10,47,50.310,1.426E-01,4.123,F,0.000,-0.033,-18,01,56.10,1.000E-01,4.123,F,0.000,-0.154
99942,2021,02,15.79148,1.000E-05,10,47,51.940,1.426E-01,0.794,F,0.000,0.280,-18,01,39.80,1.000E-01,0.794,F,0.000,-0.025
99942,2021,02,15.79219,1.000E-05,10,47,50.090,1.426E-01,4.123,F,0.000,0.057,-18,01,55.10,1.000E-01,4.123,F,0.000,-0.075
99942,2021,02,15.79308,1.000E-05,10,47,49.860,1.426E-01,4.123,F,0.000,-0.032,-18,01,54.10,1.000E-01,4.123,F,0.000,0.013
99942,2021,02,15.79398,1.000E-05,10,47,49.630,1.426E-01,4.123,F,0.000,-0.084,-18,01,53.10,1.000E-01,4.123,F,0.000,0.090
99942,2021,02,15.79488,1.000E-05,10,47,49.390,1.426E-01,4.123,F,0.000,-0.279,-18,01,52.20,1.000E-01,4.123,F,0.000,0.067
99942,2021,02,15.79499,1.000E-05,10,47,51.050,1.426E-01,0.794,F,0.000,0.217,-18,01,36.40,1.000E-01,0.794,F,0.000,-0.061
99942,2021,02,15.79578,1.000E-05,10,47,49.190,1.426E-01,4.123,F,0.000,0.098,-18,01,51.50,1.000E-01,4.123,F,0.000,-0.157
99942,2021,02,15.79667,1.000E-05,10,47,48.950,1.426E-01,4.123,F,0.000,-0.131,-18,01,50.30,1.000E-01,4.123,F,0.000,0.129
99942,2021,02,15.79757,1.000E-05,10,47,48.730,1.426E-01,4.123,F,0.000,-0.039,-18,01,49.50,1.000E-01,4.123,F,0.000,0.004
99942,2021,02,15.79847,1.000E-05,10,47,48.490,1.426E-01,4.123,F,0.000,-0.232,-18,01,48.60,1.000E-01,4.123,F,0.000,-0.022
99942,2021,02,15.79848,1.000E-05,10,47,50.150,1.426E-01,0.794,F,0.000,-0.042,-18,01,33.00,1.000E-01,0.794,F,0.000,-0.086
99942,2021,02,15.79937,1.000E-05,10,47,48.270,1.426E-01,4.123,F,0.000,-0.139,-18,01,47.60,1.000E-01,4.123,F,0.000,0.052
99942,2021,02,15.80027,1.000E-05,10,47,48.040,1.426E-01,4.123,F,0.000,-0.188,-18,01,46.70,1.000E-01,4.123,F,0.000,0.025
99942,2021,02,15.80116,1.000E-05,10,47,47.820,1.426E-01,4.123,F,0.000,-0.130,-18,01,45.80,1.000E-01,4.123,F,0.000,0.008
99942,2021,02,15.80199,1.000E-05,10,47,49.280,1.426E-01,0.794,F,0.000,0.216,-18,01,29.50,1.000E-01,0.794,F,0.000,-0.040
99942,2021,02,15.80206,1.000E-05,10,47,47.590,1.426E-01,4.123,F,0.000,-0.179,-18,01,44.90,1.000E-01,4.123,F,0.000,-0.020
99942,2021,02,15.80296,1.000E-05,10,47,47.360,1.426E-01,4.123,F,0.000,-0.227,-18,01,43.90,1.000E-01,4.123,F,0.000,0.052
99942,2021,02,15.80385,1.000E-05,10,47,47.150,1.426E-01,4.123,F,0.000,-0.025,-18,01,43.00,1.000E-01,4.123,F,0.000,0.033
99942,2021,02,15.80444,1.000E-05,10,47,48.650,1.426E-01,0.794,F,0.000,0.083,-18,01,27.00,1.000E-01,0.794,F,0.000,0.044
99942,2021,02,15.80475,1.000E-05,10,47,46.910,1.426E-01,4.123,F,0.000,-0.215,-18,01,42.00,1.000E-01,4.123,F,0.000,0.104
99942,2021,02,15.80565,1.000E-05,10,47,46.680,1.426E-01,4.123,F,0.000,-0.262,-18,01,41.20,1.000E-01,4.123,F,0.000,-0.027
99942,2021,02,15.80655,1.000E-05,10,47,46.470,1.426E-01,4.123,F,0.000,-0.023,-18,01,40.40,1.000E-01,4.123,F,0.000,-0.157
99942,2021,02,15.80745,1.000E-05,10,47,46.220,1.426E-01,4.123,F,0.000,-0.354,-18,01,39.30,1.000E-01,4.123,F,0.000,0.011
99942,2021,02,15.81559,1.000E-05,10,47,45.850,1.426E-01,0.600,F,0.000,-0.195,-18,01,15.40,1.000E-01,0.600,F,0.000,-0.367
99942,2021,02,15.81874,1.000E-05,10,47,44.050,1.426E-01,0.600,F,0.000,-0.066,-18,01,24.70,1.000E-01,0.600,F,0.000,0.008
99942,2021,02,15.82609,1.000E-05,10,47,43.170,1.426E-01,0.600,F,0.000,-0.233,-18,01,04.80,1.000E-01,0.600,F,0.000,-0.253
99942,2021,02,15.83380,1.000E-05,10,47,40.230,1.426E-01,0.600,F,0.000,-0.164,-18,01,09.30,1.000E-01,0.600,F,0.000,-0.114
99942,2021,02,15.84215,1.000E-05,10,47,39.060,1.426E-01,0.600,F,0.000,-0.213,-18,00,47.90,1.000E-01,0.600,F,0.000,0.434
99942,2021,02,15.85718,1.000E-05,10,47,37.670,1.427E-01,1.162,F,0.000,0.037,-17,59,34.90,1.000E-01,1.162,F,0.000,-0.090
99942,2021,02,15.85838,1.000E-05,10,47,37.370,1.427E-01,1.162,F,0.000,0.003,-17,59,33.70,1.000E-01,1.162,F,0.000,-0.043
99942,2021,02,15.85958,1.000E-05,10,47,37.070,1.427E-01,1.162,F,0.000,-0.029,-17,59,32.60,1.000E-01,1.162,F,0.000,-0.098
